Zone,Nom,Catégorie,Statut,Adresse,Latitude,Longitude,Image,Source
Rabat,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,34.0170233,-6.8519826,icons/convenience.png,OSM
Rabat,Bim بيم,Supermarché,Formel,Bim بيم,34.0165342,-6.8522294,icons/supermarket.png,OSM
Rabat,4You,Café,Formel,4You,34.025619,-6.8452645,icons/cafe.png,OSM
Rabat,Pharmacie de la Marne صيدلية مارل,Parapharmacie,Formel,"Avenue Patrice Lumumba شارع باتريس لومومبا, Rabat ⵔⴱⴰⵟ الرباط",34.0140629,-6.8290191,icons/pharmacy.png,OSM
Rabat,Guelzim,Café,Formel,Guelzim,34.0204392,-6.8367645,icons/cafe.png,OSM
Rabat,L'imperial,Café,Formel,L'imperial,33.9996923,-6.8486913,icons/cafe.png,OSM
Rabat,Saytlia,Épicerie,Informel,"Rue Doukkala, Rabat",33.9933992,-6.8237071,icons/greengrocer.png,OSM
Rabat,Tout Va Bien,Restaurant,Formel,Tout Va Bien,34.0179112,-6.8514265,icons/restaurant.png,OSM
Rabat,Acima آسيما,Supermarché,Formel,Acima آسيما,34.0178059,-6.8516447,icons/supermarket.png,OSM
Rabat,Pizza Risse,Restaurant,Formel,Pizza Risse,34.0176887,-6.8518931,icons/restaurant.png,OSM
Rabat,Pharmacie Ibn El Haytam صيدلية ابن الهيثم,Parapharmacie,Formel,"Avenue Al Mouqaouama شارع المقاومة, Rabat",34.0170042,-6.8531909,icons/pharmacy.png,OSM
Rabat,Pharmacie Aya صيدلية اًية,Parapharmacie,Formel,"Avenue El Hachimi El Mestari زنقة الهاشمي المستاري, Rabat",34.0166735,-6.8567883,icons/pharmacy.png,OSM
Rabat,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,34.014077,-6.854336,icons/convenience.png,OSM
