Zone,Nom,Catégorie,Statut,Adresse,Latitude,Longitude,Image,Source
Marrakech,Relais de Paris,Restaurant,Formel,Relais de Paris,31.6258677,-7.992162,icons/restaurant.png,OSM
Marrakech,Souk des maroquiniers,Épicerie,Informel,Souk des maroquiniers,31.6294598,-7.9873271,icons/greengrocer.png,OSM
Marrakech,Earth Cafe,Restaurant,Formel,Derb Nakous,31.6202259,-7.985379,icons/restaurant.png,OSM
Marrakech,Souq El Kessabine,Épicerie,Informel,Souq El Kessabine,31.6270836,-7.9867229,icons/greengrocer.png,OSM
Marrakech,Palais Gharnata,Restaurant,Formel,"Derb El Arsa Riad Zitoun Jdid, Marrakech",31.6220875,-7.9831205,icons/restaurant.png,OSM
Marrakech,Pepe Nero,Restaurant,Formel,"Derb Cherkaoui, Marrakech",31.6252725,-7.9839116,icons/restaurant.png,OSM
Marrakech,Les Jardins des Bala,Restaurant,Formel,Les Jardins des Bala,31.6259426,-7.9913994,icons/restaurant.png,OSM
Marrakech,Diaffa,Restaurant,Formel,"Rue Jebel Lakhdar, Marrakech",31.6271592,-7.9938419,icons/restaurant.png,OSM
Marrakech,Ice Room,Café,Formel,Ice Room,31.6536749,-8.0215131,icons/cafe.png,OSM
Marrakech,Coin Mars,Café,Formel,Coin Mars,31.6541475,-8.0215828,icons/cafe.png,OSM
Marrakech,Musée,Café,Formel,Musée,31.655504,-8.031223,icons/cafe.png,OSM
Marrakech,Pescara,Restaurant,Formel,Pescara,31.6535031,-8.0318416,icons/restaurant.png,OSM
Marrakech,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,31.6200521,-7.9860659,icons/convenience.png,OSM
Marrakech,Café sans nom,Café,Formel,Café sans nom,31.6204151,-7.9855906,icons/cafe.png,OSM
Marrakech,Pharmacie Bine Lekchali صيدلية بين لقشالي,Parapharmacie,Formel,"Route de Targa, Marrakech",31.6411076,-8.0281311,icons/pharmacy.png,OSM
Marrakech,Pasta Delice,Restaurant,Formel,Rue Med el Bakkal,31.6415492,-8.0175662,icons/restaurant.png,OSM
Marrakech,Vis ta vie,Restaurant,Formel,Vis ta vie,31.6574986,-8.0042776,icons/restaurant.png,OSM
Marrakech,Vis ta vie,Café,Formel,Vis ta vie,31.6575501,-8.004478,icons/cafe.png,OSM
Marrakech,Ayaso Concept Store,Café,Formel,"Boulevard Mohammed Zerktouni, Marrakech",31.6352266,-8.0167363,icons/cafe.png,OSM
Marrakech,أكلات ادريس السريعة,Restaurant,Formel,"bin lamaasser bab lakhmiss, marrakech",31.6377259,-7.9882457,icons/restaurant.png,OSM
Marrakech,pharmacie sijilmassa صيدلية سجلماسة,Parapharmacie,Formel,pharmacie sijilmassa صيدلية سجلماسة,31.6383248,-7.9876618,icons/pharmacy.png,OSM
Marrakech,Miâara,Épicerie,Informel,Miâara,31.6193869,-7.9801803,icons/greengrocer.png,OSM
Marrakech,Restaurant sans nom,Restaurant,Formel,Restaurant sans nom,31.6498343,-7.9369256,icons/restaurant.png,OSM
Marrakech,Restaurant sans nom,Restaurant,Formel,Restaurant sans nom,31.6495192,-7.9368076,icons/restaurant.png,OSM
Marrakech,Restaurant sans nom,Restaurant,Formel,Restaurant sans nom,31.6492292,-7.9367647,icons/restaurant.png,OSM
Marrakech,Riad KaÏss,Restaurant,Formel,Riad KaÏss,31.6214429,-7.9855272,icons/restaurant.png,OSM
Marrakech,Pharmacie Mekka صيدلية مكة,Parapharmacie,Formel,Marrakech,31.671362,-8.0366529,icons/pharmacy.png,OSM
Marrakech,Le Grand Bleu – International cuisine,Restaurant,Formel,Le Grand Bleu – International cuisine,31.6864032,-7.9679195,icons/restaurant.png,OSM
Marrakech,La Brasserie,Restaurant,Formel,La Brasserie,31.6867599,-7.969729,icons/restaurant.png,OSM
Marrakech,Riad Omar Hotel restaurant,Restaurant,Formel,Riad Omar Hotel restaurant,31.6232457,-7.9897078,icons/restaurant.png,OSM
Marrakech,Pharmacie Dar El Baroud,Parapharmacie,Formel,Pharmacie Dar El Baroud,31.6256559,-7.993974,icons/pharmacy.png,OSM
Marrakech,Cafe Chez ZaZa,Restaurant,Formel,Cafe Chez ZaZa,31.627463,-7.9884092,icons/restaurant.png,OSM
Marrakech,Le Bol de Saigon,Restaurant,Formel,Le Bol de Saigon,31.6425384,-8.0188211,icons/restaurant.png,OSM
Marrakech,Le Colisee,Restaurant,Formel,Le Colisee,31.6360115,-8.0157672,icons/restaurant.png,OSM
Marrakech,Vita Nova,Restaurant,Formel,Vita Nova,31.6380956,-8.0135958,icons/restaurant.png,OSM
Marrakech,La Taverne,Restaurant,Formel,La Taverne,31.6355095,-8.0152299,icons/restaurant.png,OSM
Marrakech,Restaurant sans nom,Restaurant,Formel,Restaurant sans nom,31.6032701,-7.9514624,icons/restaurant.png,OSM
Marrakech,Café sans nom,Café,Formel,Café sans nom,31.6038213,-7.9509457,icons/cafe.png,OSM
Marrakech,Ksar Essaoussan,Restaurant,Formel,"Rue El Ksour, Derb El Messoudyenne",31.6281147,-7.9918345,icons/restaurant.png,OSM
Marrakech,Medina Saveurs,Restaurant,Formel,Medina Saveurs,31.6306685,-7.9864894,icons/restaurant.png,OSM
Marrakech,Café Fnaque Berbere,Restaurant,Formel,Café Fnaque Berbere,31.6281723,-7.9895846,icons/restaurant.png,OSM
Marrakech,Café sans nom,Café,Formel,Café sans nom,31.6273798,-7.9892789,icons/cafe.png,OSM
Marrakech,Cafe Le Bled,Café,Formel,Cafe Le Bled,31.625989,-7.9861836,icons/cafe.png,OSM
Marrakech,Bakchich Cafe,Café,Formel,Bakchich Cafe,31.6258908,-7.9861702,icons/cafe.png,OSM
Marrakech,ماكدونالدز,Restaurant,Formel,ماكدونالدز,31.6342356,-8.0115064,icons/restaurant.png,OSM
Marrakech,Boulangerie sans nom,Boulangerie,Formel,Boulangerie sans nom,31.6404648,-8.0183288,icons/bakery.png,OSM
Marrakech,Dar Essalam,Restaurant,Formel,Dar Essalam,31.6223645,-7.9864363,icons/restaurant.png,OSM
Marrakech,ParaPharmacie,Parapharmacie,Formel,ParaPharmacie,31.6168813,-7.9825002,icons/pharmacy.png,OSM
Marrakech,Marché légumes et fruits,Épicerie,Informel,Marché légumes et fruits,31.630222,-7.9859931,icons/greengrocer.png,OSM
Marrakech,La table du Palais,Restaurant,Formel,"Rue Sidi El Yamani, Marrakech",31.6297335,-7.9905069,icons/restaurant.png,OSM
Marrakech,Marjane,Supermarché,Formel,Marjane,31.629295,-8.0796306,icons/supermarket.png,OSM
Marrakech,Guerrab,Restaurant,Formel,Guerrab,31.6272127,-7.9878494,icons/restaurant.png,OSM
Marrakech,Café Bakshish,Restaurant,Formel,Café Bakshish,31.6290615,-7.9875634,icons/restaurant.png,OSM
Marrakech,Atay Cafe Food,Restaurant,Formel,Atay Cafe Food,31.6326246,-7.9884564,icons/restaurant.png,OSM
Marrakech,Roti D'or,Restaurant,Formel,Roti D'or,31.6267829,-7.9862666,icons/restaurant.png,OSM
Marrakech,O'Tacos,Restaurant,Formel,O'Tacos,31.6295275,-7.981152,icons/restaurant.png,OSM
Marrakech,News,Café,Formel,Rue Abou Bakr Seddik,31.626824,-8.0157242,icons/cafe.png,OSM
Marrakech,Amaia,Restaurant,Formel,Avenue Hassan II,31.6315541,-8.0118249,icons/restaurant.png,OSM
Marrakech,Café Clock,Restaurant,Formel,Derb Chtouka,31.6130285,-7.987289,icons/restaurant.png,OSM
Marrakech,Katsura,Restaurant,Formel,Rue Oum Errabia,31.6309567,-8.004067,icons/restaurant.png,OSM
Marrakech,La Place,Café,Formel,La Place,31.6317888,-8.0081451,icons/cafe.png,OSM
Marrakech,various restsurants,Restaurant,Formel,various restsurants,31.5881694,-8.0091691,icons/restaurant.png,OSM
Marrakech,Yan snack pizzeria,Restaurant,Formel,Rue Ibn Sahl,31.6291603,-8.0183063,icons/restaurant.png,OSM
Marrakech,Supermarché sans nom,Supermarché,Formel,Supermarché sans nom,31.6470766,-7.9455618,icons/supermarket.png,OSM
Marrakech,Bahreya بحرية,Restaurant,Formel,Bahreya بحرية,31.6325547,-8.0118035,icons/restaurant.png,OSM
Marrakech,Bazaar Cafe,Café,Formel,Bazaar Cafe,31.6289131,-7.9911011,icons/cafe.png,OSM
Marrakech,Henna Art Cafe,Café,Formel,Henna Art Cafe,31.6237312,-7.9870832,icons/cafe.png,OSM
Marrakech,Restaurant sans nom,Restaurant,Formel,Restaurant sans nom,31.6352528,-7.9913113,icons/restaurant.png,OSM
Marrakech,Dino Gelato italiano,Café,Formel,Dino Gelato italiano,31.6310802,-8.0059239,icons/cafe.png,OSM
Marrakech,Café Cavalca مقهى المهاجر,Café,Formel,Café Cavalca مقهى المهاجر,31.6337839,-8.0442931,icons/cafe.png,OSM
Marrakech,Supermarché sans nom,Supermarché,Formel,Supermarché sans nom,31.6312341,-7.9887684,icons/supermarket.png,OSM
Marrakech,Restaurant sans nom,Restaurant,Formel,Boulevard Mohammed V,31.6315444,-8.0069639,icons/restaurant.png,OSM
Marrakech,Latitude31,Restaurant,Formel,Latitude31,31.6350578,-7.9953547,icons/restaurant.png,OSM
Marrakech,Café sans nom,Café,Formel,Café sans nom,31.6239967,-7.9850032,icons/cafe.png,OSM
Marrakech,Jad jamal,Restaurant,Formel,Ibn Youssef,31.6314736,-7.9866198,icons/restaurant.png,OSM
Marrakech,porte de Marrakech adoha,Café,Formel,porte de Marrakech adoha,31.639185,-8.0756816,icons/cafe.png,OSM
Marrakech,Parapharmacie sans nom,Parapharmacie,Formel,Parapharmacie sans nom,31.597501,-8.0504639,icons/pharmacy.png,OSM
