Zone,Nom,Catégorie,Statut,Adresse,Latitude,Longitude,Image,Source
Dakhla-Oued Ed-Dahab,Café sans nom,Café,Formel,Dajla,23.6995313,-15.9302569,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,French Burgers,Restaurant,Formel,French Burgers,23.7032413,-15.9278198,icons/restaurant.png,OSM
Dakhla-Oued Ed-Dahab,El Kassam القسم,Supérette / Mini-market,Formel,El Kassam القسم,23.7357014,-15.915484,icons/convenience.png,OSM
Dakhla-Oued Ed-Dahab,Café sans nom,Café,Formel,Café sans nom,23.6977965,-15.9314503,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,Café sans nom,Café,Formel,Café sans nom,23.700482,-15.9293557,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,Tasty,Restaurant,Formel,Tasty,23.6949827,-15.933012,icons/restaurant.png,OSM
Dakhla-Oued Ed-Dahab,Pharmacie Al-Ouazzani صيدلية الحسن الوزاني,Parapharmacie,Formel,"شارع محمد حسن الوزاني, Dakhla ⴷⴰⵅⵍⴰ الداخلة",23.7008953,-15.9291997,icons/pharmacy.png,OSM
Dakhla-Oued Ed-Dahab,Rayan,Restaurant,Formel,Rayan,23.7010095,-15.929183,icons/restaurant.png,OSM
Dakhla-Oued Ed-Dahab,Snack Ikram,Restaurant,Formel,Snack Ikram,23.6988584,-15.9298952,icons/restaurant.png,OSM
Dakhla-Oued Ed-Dahab,Café Meraliz,Café,Formel,Café Meraliz,23.6949007,-15.9327611,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,Hassan Fruit,Restaurant,Formel,Hassan Fruit,23.7011824,-15.9291473,icons/restaurant.png,OSM
Dakhla-Oued Ed-Dahab,Villa Dakhla,Restaurant,Formel,Villa Dakhla,23.6971004,-15.9311631,icons/restaurant.png,OSM
Dakhla-Oued Ed-Dahab,Diamant du Sahara,Restaurant,Formel,Diamant du Sahara,23.6951554,-15.9328523,icons/restaurant.png,OSM
Dakhla-Oued Ed-Dahab,Café Venizia,Café,Formel,Café Venizia,23.6990657,-15.9298081,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,Pharmacie Oued Eddahab صيدلية وادي الذهب,Parapharmacie,Formel,"شارع محمد حسن الوزاني, Dakhla ⴷⴰⵅⵍⴰ الداخلة",23.6989441,-15.9298568,icons/pharmacy.png,OSM
Dakhla-Oued Ed-Dahab,Café Ocarina,Café,Formel,Café Ocarina,23.6949133,-15.9330684,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,La Pause,Café,Formel,La Pause,23.7037835,-15.9276081,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,Café Minimax,Café,Formel,Café Minimax,23.7088056,-15.9256981,icons/cafe.png,OSM
