Zone,Nom,Catégorie,Statut,Adresse,Latitude,Longitude,Image,Source
L'Oriental,Pharmacie El Andaloussi صيدلية الأندلسي,Parapharmacie,Formel,"Rue B46, Oujda",34.6827355,-1.9346936,icons/pharmacy.png,OSM
L'Oriental,Café Madagascar مقهى مدغشقر,Café,Formel,"Boulevard Fayçal ibn Abdul Aziz, Oujda",34.6625106,-1.9376293,icons/cafe.png,OSM
L'Oriental,Pharmacie Al Yousr صيدلية اليسر,Parapharmacie,Formel,"Rue H1, Oujda",34.6610302,-1.9403115,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Hay Gtar صيدلية حي كطار,Parapharmacie,Formel,"Rue Taboukl, Oujda ⵡⴻⵊⴷⴰ وجدة",34.6598529,-1.9459427,icons/pharmacy.png,OSM
L'Oriental,Restaurant Tament,Restaurant,Formel,"Boulevard Oued Eddahab, Oujda",34.6915601,-1.8705976,icons/restaurant.png,OSM
L'Oriental,Pharmacie Al Fath صيدلية الفتح,Parapharmacie,Formel,"Boulevard Oued Eddahab, Oujda",34.691312,-1.8736378,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Dhar Lamhala Lazaret صيدلية ضهر المحلة لازاري,Parapharmacie,Formel,"Boulevard Allal Al Fassi شارع علال الفاسي, Oujda",34.6824325,-1.8850428,icons/pharmacy.png,OSM
L'Oriental,Bouheni karren,Restaurant,Formel,Bouheni karren,34.849385,-1.7393537,icons/restaurant.png,OSM
L'Oriental,Café sans nom,Café,Formel,Café sans nom,34.844974,-1.7512443,icons/cafe.png,OSM
L'Oriental,قادري,Supérette / Mini-market,Formel,مغنية,34.8551734,-1.735396,icons/convenience.png,OSM
L'Oriental,Marché couvert lycée 3,Épicerie,Informel,Marché couvert lycée 3,34.851887,-1.7403868,icons/greengrocer.png,OSM
L'Oriental,الصفراء,Supérette / Mini-market,Formel,مغنية,34.8486076,-1.7381654,icons/convenience.png,OSM
L'Oriental,Pharmacie madouri,Parapharmacie,Formel,Pharmacie madouri,34.8505834,-1.7357475,icons/pharmacy.png,OSM
L'Oriental,Frer nas,Boutique de confiserie,Informel,Frer nas,34.8504534,-1.7349008,icons/confectionery.png,OSM
L'Oriental,Café Nana مقهى نانا,Café,Formel,Café Nana مقهى نانا,34.695618,-1.881943,icons/cafe.png,OSM
L'Oriental,Arabesque Délices,Café,Formel,"Avenue Yacoub Al Mansour, Oujda",34.6672246,-1.8971978,icons/cafe.png,OSM
L'Oriental,DC chicken,Restaurant,Formel,"Boulevard Mohammed VI, Oujda",34.6577216,-1.9013979,icons/restaurant.png,OSM
L'Oriental,الأخوين,Café,Formel,الأخوين,34.6534761,-1.9049948,icons/cafe.png,OSM
L'Oriental,زينزي دار,Café,Formel,زينزي دار,34.6567219,-1.905461,icons/cafe.png,OSM
L'Oriental,Restaurant sans nom,Restaurant,Formel,Restaurant sans nom,34.6574055,-1.9011115,icons/restaurant.png,OSM
L'Oriental,Flame d'Or,Café,Formel,Flame d'Or,34.6568155,-1.9041791,icons/cafe.png,OSM
L'Oriental,باباي,Café,Formel,باباي,34.6620429,-1.9052504,icons/cafe.png,OSM
L'Oriental,Pharmacie Bismillah صيدلية بسم الله,Parapharmacie,Formel,"Boulevard Annakhil شارع النخيل, Oujda",34.6911373,-1.8939706,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Al Boustane صيدلية البستان,Parapharmacie,Formel,"Rue Kanoun Awal, Oujda",34.7105468,-1.8839712,icons/pharmacy.png,OSM
L'Oriental,صيدلية طالب,Parapharmacie,Formel,بوكانون,34.9758856,-2.1012309,icons/pharmacy.png,OSM
L'Oriental,مقهى الشعبي,Café,Formel,بوكانون,34.9768971,-2.1010638,icons/cafe.png,OSM
L'Oriental,في ميمي,Boutique de confiserie,Informel,بوكانون,34.976203,-2.1013671,icons/confectionery.png,OSM
L'Oriental,أوبختي للخضروات,Épicerie,Informel,بوكانون,34.9755801,-2.1012704,icons/greengrocer.png,OSM
L'Oriental,عند الحاج عبد الحفيظ,Restaurant,Formel,بوكانون,34.9738238,-2.101406,icons/restaurant.png,OSM
L'Oriental,لزعر أحمد,Épicerie,Informel,بوكانون,34.9755552,-2.0988741,icons/greengrocer.png,OSM
L'Oriental,عند تيب,Restaurant,Formel,بوكانون,34.9760993,-2.1014005,icons/restaurant.png,OSM
L'Oriental,Café Central,Café,Formel,kalaa supérieur,34.8718779,-1.3086589,icons/cafe.png,OSM
L'Oriental,Pharmacie Mimouni صيدلية ميموني,Parapharmacie,Formel,"Rue D3, Oujda",34.689296,-1.9339438,icons/pharmacy.png,OSM
L'Oriental,Snack Bravo,Restaurant,Formel,Snack Bravo,34.6777237,-1.9179927,icons/restaurant.png,OSM
L'Oriental,Café Lamyae,Café,Formel,Café Lamyae,34.6778362,-1.9164943,icons/cafe.png,OSM
L'Oriental,Café Orient,Café,Formel,Café Orient,34.6776214,-1.9178811,icons/cafe.png,OSM
L'Oriental,Venezia Ice,Restaurant,Formel,"Boulevard Allal Ben Abdellah, Oujda",34.6741832,-1.9190124,icons/restaurant.png,OSM
