Zone,Nom,Catégorie,Statut,Adresse,Latitude,Longitude,Image,Source
Tanger-Tétouan-Al Hoceïma,Café Morada,Café,Formel,Café Morada,35.5692508,-5.3754932,icons/cafe.png,OSM
Tanger-Tétouan-Al Hoceïma,Cafe Hymaf,Café,Formel,Cafe Hymaf,35.569728,-5.3758616,icons/cafe.png,OSM
Tanger-Tétouan-Al Hoceïma,Restaurant Restinga,Restaurant,Formel,Restaurant Restinga,35.5700122,-5.3726875,icons/restaurant.png,OSM
Tanger-Tétouan-Al Hoceïma,Ali Bouker,Café,Formel,Ali Bouker,35.5724101,-5.3764265,icons/cafe.png,OSM
Tanger-Tétouan-Al Hoceïma,Chicken Frescos,Restaurant,Formel,Chicken Frescos,35.5705861,-5.3742322,icons/restaurant.png,OSM
Tanger-Tétouan-Al Hoceïma,Restaurant sans nom,Restaurant,Formel,Restaurant sans nom,35.5696183,-5.3681937,icons/restaurant.png,OSM
Tanger-Tétouan-Al Hoceïma,Cafe Marbella,Café,Formel,Cafe Marbella,35.5695554,-5.3631458,icons/cafe.png,OSM
Tanger-Tétouan-Al Hoceïma,Cafe Ahlan,Café,Formel,Cafe Ahlan,35.5698488,-5.3621036,icons/cafe.png,OSM
Tanger-Tétouan-Al Hoceïma,Elegancia,Café,Formel,Elegancia,35.5700672,-5.3595255,icons/cafe.png,OSM
Tanger-Tétouan-Al Hoceïma,Los Hermanos,Supérette / Mini-market,Formel,Los Hermanos,35.56959,-5.3735236,icons/convenience.png,OSM
Tanger-Tétouan-Al Hoceïma,Amsterdam,Café,Formel,Amsterdam,35.5692233,-5.3753031,icons/cafe.png,OSM
Tanger-Tétouan-Al Hoceïma,Dinia,Café,Formel,Dinia,35.5699735,-5.3764921,icons/cafe.png,OSM
Tanger-Tétouan-Al Hoceïma,Kimo,Restaurant,Formel,Kimo,35.5695803,-5.376057,icons/restaurant.png,OSM
Tanger-Tétouan-Al Hoceïma,Nahda,Boulangerie,Formel,Nahda,35.5704453,-5.3760656,icons/bakery.png,OSM
Tanger-Tétouan-Al Hoceïma,El Reducto,Restaurant,Formel,El Reducto,35.5709671,-5.3699593,icons/restaurant.png,OSM
Tanger-Tétouan-Al Hoceïma,Café sans nom,Café,Formel,Café sans nom,35.5678683,-5.3738902,icons/cafe.png,OSM
Tanger-Tétouan-Al Hoceïma,Alimentation Générale,Supérette / Mini-market,Formel,Alimentation Générale,35.1688113,-5.2570937,icons/convenience.png,OSM
Tanger-Tétouan-Al Hoceïma,Café sans nom,Café,Formel,Café sans nom,35.3204172,-5.357523,icons/cafe.png,OSM
Tanger-Tétouan-Al Hoceïma,Boulangerie pâtisserie Wafae,Boulangerie,Formel,Boulangerie pâtisserie Wafae,35.3198593,-5.357343,icons/bakery.png,OSM
Tanger-Tétouan-Al Hoceïma,Café sans nom,Café,Formel,Café sans nom,35.3183738,-5.3563074,icons/cafe.png,OSM
Tanger-Tétouan-Al Hoceïma,Café sans nom,Café,Formel,Café sans nom,35.3200286,-5.3573932,icons/cafe.png,OSM
Tanger-Tétouan-Al Hoceïma,Casa Andaluz,Restaurant,Formel,Casa Andaluz,35.1701306,-5.2609236,icons/restaurant.png,OSM
Tanger-Tétouan-Al Hoceïma,Snack Fatima,Restaurant,Formel,Snack Fatima,35.1689409,-5.2635804,icons/restaurant.png,OSM
Tanger-Tétouan-Al Hoceïma,Pain Chaouen,Boulangerie,Formel,Pain Chaouen,35.1690764,-5.2616373,icons/bakery.png,OSM
Tanger-Tétouan-Al Hoceïma,Ajilyan,Restaurant,Formel,Ajilyan,35.1689344,-5.2615115,icons/restaurant.png,OSM
Tanger-Tétouan-Al Hoceïma,Sfenj,Restaurant,Formel,Sfenj,35.1698312,-5.2651538,icons/restaurant.png,OSM
Tanger-Tétouan-Al Hoceïma,MM'S Coffee,Café,Formel,MM'S Coffee,35.1672336,-5.2753536,icons/cafe.png,OSM
Tanger-Tétouan-Al Hoceïma,Café sans nom,Café,Formel,Rue Lafayette,35.7765504,-5.8096299,icons/cafe.png,OSM
Tanger-Tétouan-Al Hoceïma,Café les Voyageurs,Restaurant,Formel,Café les Voyageurs,34.7978489,-5.5795999,icons/restaurant.png,OSM
Tanger-Tétouan-Al Hoceïma,Minimarket,Supermarché,Formel,Minimarket,35.8988313,-5.4746655,icons/supermarket.png,OSM
Tanger-Tétouan-Al Hoceïma,Café sans nom,Café,Formel,Café sans nom,35.3200107,-5.3567459,icons/cafe.png,OSM
Tanger-Tétouan-Al Hoceïma,Supermarché sans nom,Supermarché,Formel,Supermarché sans nom,35.3201936,-5.3568439,icons/supermarket.png,OSM
Tanger-Tétouan-Al Hoceïma,Auberge Mzalfen,Restaurant,Formel,Auberge Mzalfen,35.2586797,-5.2622889,icons/restaurant.png,OSM
Tanger-Tétouan-Al Hoceïma,Snack,Restaurant,Formel,Snack,35.2522985,-5.2092556,icons/restaurant.png,OSM
Tanger-Tétouan-Al Hoceïma,Cafe Iborja,Café,Formel,Cafe Iborja,35.2637532,-5.2302183,icons/cafe.png,OSM
Tanger-Tétouan-Al Hoceïma,Restaurante El Mentidero,Restaurant,Formel,Restaurante El Mentidero,35.8876485,-5.3144163,icons/restaurant.png,OSM
Tanger-Tétouan-Al Hoceïma,Rital,Restaurant,Formel,Rital,35.5624137,-5.3733705,icons/restaurant.png,OSM
Tanger-Tétouan-Al Hoceïma,ANZAR Morocco,Restaurant,Formel,ANZAR Morocco,35.7824131,-5.7991287,icons/restaurant.png,OSM
Tanger-Tétouan-Al Hoceïma,Zohour,Restaurant,Formel,Zohour,35.1665472,-5.2649917,icons/restaurant.png,OSM
Tanger-Tétouan-Al Hoceïma,Ayah,Boulangerie,Formel,Ayah,35.4658451,-6.0328944,icons/bakery.png,OSM
Tanger-Tétouan-Al Hoceïma,Marché aux poissons,Épicerie,Informel,Marché aux poissons,35.4666629,-6.031936,icons/greengrocer.png,OSM
Tanger-Tétouan-Al Hoceïma,El Espigon,Restaurant,Formel,El Espigon,35.4708562,-6.0308194,icons/restaurant.png,OSM
